ZIP,state,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,pctfr1,pctfr2,pctfr3,pctfr4
01921,MA,0,0,0,0,"8,059",24.8,325.5,0,0,0,0,0.0,0.0,0.0,0.0
01922,MA,0,0,0,0,"2,891",9.8,295.6,0,0,0,0,0.0,0.0,0.0,0.0
01923,MA,0,0,0,0,"24,254",13.9,1743.6,0,0,0,0,0.0,0.0,0.0,0.0
01929,MA,0,0,0,0,"3,180",15.2,209.8,0,0,0,0,0.0,0.0,0.0,0.0
01930,MA,0,0,0,0,"28,928",27.8,1040.2,0,0,0,0,0.0,0.0,0.0,0.0
01938,MA,0,0,0,0,"12,713",32.5,390.8,0,0,0,0,0.0,0.0,0.0,0.0
01940,MA,0,0,0,0,"13,145",10.5,1255.5,0,0,0,0,0.0,0.0,0.0,0.0
01944,MA,0,0,0,0,"4,718",7.6,620.8,0,0,0,0,0.0,0.0,0.0,0.0
01945,MA,0,0,0,0,"16,979",4.6,3699.1,0,0,0,0,0.0,0.0,0.0,0.0
01949,MA,0,0,0,0,"7,928",14.1,563.9,0,0,0,0,0.0,0.0,0.0,0.0
01950,MA,0,0,0,0,"15,570",9.3,1679.6,0,0,0,0,0.0,0.0,0.0,0.0
01951,MA,0,0,0,0,"3,048",17.8,171.6,0,0,0,0,0.0,0.0,0.0,0.0
01952,MA,0,0,0,0,"8,665",16.1,538.2,0,0,0,0,0.0,0.0,0.0,0.0
01960,MA,0,0,0,0,"46,925",16.9,2784.9,0,0,0,0,0.0,0.0,0.0,0.0
01966,MA,0,0,0,0,"6,720",6.9,973.9,0,0,0,0,0.0,0.0,0.0,0.0
01969,MA,0,0,0,0,"5,525",18.0,307.8,0,0,0,0,0.0,0.0,0.0,0.0
01970,MA,0,0,0,0,"39,666",8.2,4819.7,0,0,0,0,0.0,0.0,0.0,0.0
01982,MA,0,0,0,0,"8,505",15.6,544.5,0,0,0,0,0.0,0.0,0.0,0.0
01983,MA,0,0,0,0,"6,032",12.1,500.6,0,0,0,0,0.0,0.0,0.0,0.0
01984,MA,0,0,0,0,"4,838",8.2,589.3,0,0,0,0,0.0,0.0,0.0,0.0
01985,MA,0,0,0,0,"4,116",14.7,280.4,0,0,0,0,0.0,0.0,0.0,0.0
02019,MA,0,0,0,0,"16,016",18.7,854.6,0,0,0,0,0.0,0.0,0.0,0.0
02021,MA,0,0,0,0,"20,950",19.5,1076.0,0,0,0,0,0.0,0.0,0.0,0.0
02025,MA,0,0,0,0,"6,728",10.1,668.1,0,0,0,0,0.0,0.0,0.0,0.0
02026,MA,0,0,0,0,"24,294",10.8,2257.8,0,0,0,0,0.0,0.0,0.0,0.0
02030,MA,0,0,0,0,"5,484",15.3,359.6,0,0,0,0,0.0,0.0,0.0,0.0
02032,MA,0,0,0,0,"4,524",2.5,1781.1,0,0,0,0,0.0,0.0,0.0,0.0
02035,MA,0,0,0,0,"15,819",20.0,789.4,0,0,0,0,0.0,0.0,0.0,0.0
02038,MA,0,0,0,0,"29,198",27.3,1069.5,0,0,0,0,0.0,0.0,0.0,0.0
02043,MA,0,0,0,0,"19,667",22.6,870.6,0,0,0,0,0.0,0.0,0.0,0.0
02045,MA,0,0,0,0,"6,322",3.6,1770.9,0,0,0,0,0.0,0.0,0.0,0.0
02048,MA,0,0,0,0,"22,462",21.0,1069.1,0,0,0,0,0.0,0.0,0.0,0.0
02050,MA,0,0,0,0,"24,062",29.5,814.6,0,0,0,0,0.0,0.0,0.0,0.0
02052,MA,0,0,0,0,"12,207",14.7,832.1,0,0,0,0,0.0,0.0,0.0,0.0
02053,MA,0,0,0,0,"12,192",11.8,1037.6,0,0,0,0,0.0,0.0,0.0,0.0
02054,MA,0,0,0,0,"8,251",12.3,673.0,0,0,0,0,0.0,0.0,0.0,0.0
02056,MA,0,0,0,0,"10,639",15.3,696.3,0,0,0,0,0.0,0.0,0.0,0.0
02061,MA,0,0,0,0,"9,260",20.7,446.9,0,0,0,0,0.0,0.0,0.0,0.0
02062,MA,0,0,0,0,"28,748",10.6,2722.3,0,0,0,0,0.0,0.0,0.0,0.0
02066,MA,0,0,0,0,"16,372",17.7,926.5,0,0,0,0,0.0,0.0,0.0,0.0
02067,MA,0,0,0,0,"17,864",24.7,723.2,0,0,0,0,0.0,0.0,0.0,0.0
02071,MA,0,0,0,0,820,0.9,881.7,0,0,0,0,0.0,0.0,0.0,0.0
02072,MA,0,0,0,0,"29,090",16.5,1765.2,0,0,0,0,0.0,0.0,0.0,0.0
02081,MA,0,0,0,0,"16,917",17.7,954.7,0,0,0,0,0.0,0.0,0.0,0.0
02090,MA,0,0,0,0,"13,974",11.2,1249.9,0,0,0,0,0.0,0.0,0.0,0.0
02093,MA,0,0,0,0,"11,464",22.6,507.7,0,0,0,0,0.0,0.0,0.0,0.0
02108,MA,0,0,0,0,"4,055",0.3,13516.7,0,0,0,0,0.0,0.0,0.0,0.0
02109,MA,0,0,0,0,"8,394",0.2,52462.5,0,0,0,0,0.0,0.0,0.0,0.0
02110,MA,0,0,0,0,"1,239",0.2,6521.1,0,0,0,0,0.0,0.0,0.0,0.0
02111,MA,0,0,0,0,"4,752",0.3,17600.0,0,0,0,0,0.0,0.0,0.0,0.0
02114,MA,0,0,0,0,"11,693",0.6,20514.0,0,0,0,0,0.0,0.0,0.0,0.0
02115,MA,0,0,0,0,"16,678",0.8,21659.7,0,0,0,0,0.0,0.0,0.0,0.0
02116,MA,0,0,0,0,"26,555",0.8,34487.0,0,0,0,0,0.0,0.0,0.0,0.0
02118,MA,0,0,0,0,"17,738",1.1,15980.2,0,0,0,0,0.0,0.0,0.0,0.0
02119,MA,0,0,0,0,"21,869",1.6,13841.1,0,0,0,0,0.0,0.0,0.0,0.0
02120,MA,0,0,0,0,"16,494",0.7,22908.3,0,0,0,0,0.0,0.0,0.0,0.0
02121,MA,0,0,0,0,"29,143",1.7,17142.9,0,0,0,0,0.0,0.0,0.0,0.0
02122,MA,0,0,0,0,"17,718",1.6,11005.0,0,0,0,0,0.0,0.0,0.0,0.0
02124,MA,0,0,0,0,"54,585",3.2,17111.3,0,0,0,0,0.0,0.0,0.0,0.0
02125,MA,0,0,0,0,"35,671",2.2,16591.2,0,0,0,0,0.0,0.0,0.0,0.0
02126,MA,0,0,0,0,"27,480",2.3,12159.3,0,0,0,0,0.0,0.0,0.0,0.0
02127,MA,0,0,0,0,"27,999",2.1,13526.1,0,0,0,0,0.0,0.0,0.0,0.0
02128,MA,0,0,0,0,"33,388",5.2,6470.5,0,0,0,0,0.0,0.0,0.0,0.0
02129,MA,0,0,0,0,"13,875",1.4,10127.7,0,0,0,0,0.0,0.0,0.0,0.0
02130,MA,0,0,0,0,"39,398",3.7,10562.5,0,0,0,0,0.0,0.0,0.0,0.0
02131,MA,0,0,0,0,"30,598",2.9,10587.5,0,0,0,0,0.0,0.0,0.0,0.0
02132,MA,0,0,0,0,"27,845",4.9,5636.6,0,0,0,0,0.0,0.0,0.0,0.0
02134,MA,0,0,0,0,"15,417",1.3,11591.7,0,0,0,0,0.0,0.0,0.0,0.0
02135,MA,0,0,0,0,"47,469",2.9,16539.7,0,0,0,0,0.0,0.0,0.0,0.0
02136,MA,0,0,0,0,"24,712",4.4,5591.0,0,0,0,0,0.0,0.0,0.0,0.0
02138,MA,0,0,0,0,"36,098",3.1,11758.3,0,0,0,0,0.0,0.0,0.0,0.0
02139,MA,0,0,0,0,"31,298",1.8,17583.1,0,0,0,0,0.0,0.0,0.0,0.0
02140,MA,0,0,0,0,"19,029",1.2,16126.3,0,0,0,0,0.0,0.0,0.0,0.0
02141,MA,0,0,0,0,"17,084",0.6,27554.8,0,0,0,0,0.0,0.0,0.0,0.0
02142,MA,0,0,0,0,"1,956",0.5,4252.2,0,0,0,0,0.0,0.0,0.0,0.0
02143,MA,0,0,0,0,"31,128",1.5,20213.0,0,0,0,0,0.0,0.0,0.0,0.0
02144,MA,0,0,0,0,"20,045",1.1,18733.6,0,0,0,0,0.0,0.0,0.0,0.0
02145,MA,0,0,0,0,"23,489",1.4,16898.6,0,0,0,0,0.0,0.0,0.0,0.0
02148,MA,0,0,0,0,"55,716",5.1,10946.2,0,0,0,0,0.0,0.0,0.0,0.0
02149,MA,0,0,0,0,"36,662",3.5,10535.1,0,0,0,0,0.0,0.0,0.0,0.0
02150,MA,0,0,0,0,"35,590",2.2,16031.5,0,0,0,0,0.0,0.0,0.0,0.0
02151,MA,0,0,0,0,"44,648",5.9,7554.7,0,0,0,0,0.0,0.0,0.0,0.0
02152,MA,0,0,0,0,"12,245",2.2,5515.8,0,0,0,0,0.0,0.0,0.0,0.0
02153,MA,0,0,0,0,"4,993",0.1,99860.0,0,0,0,0,0.0,0.0,0.0,0.0
02155,MA,0,0,0,0,"52,907",8.2,6483.7,0,0,0,0,0.0,0.0,0.0,0.0
02169,MA,0,0,0,0,"49,045",10.9,4499.5,0,0,0,0,0.0,0.0,0.0,0.0
02170,MA,0,0,0,0,"19,199",2.1,9186.1,0,0,0,0,0.0,0.0,0.0,0.0
02171,MA,0,0,0,0,"13,181",3.2,4184.4,0,0,0,0,0.0,0.0,0.0,0.0
02176,MA,0,0,0,0,"27,423",4.8,5773.3,0,0,0,0,0.0,0.0,0.0,0.0
02180,MA,0,0,0,0,"22,891",6.5,3510.9,0,0,0,0,0.0,0.0,0.0,0.0
02184,MA,0,0,0,0,"34,628",14.3,2426.6,0,0,0,0,0.0,0.0,0.0,0.0
02186,MA,0,0,0,0,"25,706",14.2,1805.2,0,0,0,0,0.0,0.0,0.0,0.0
02188,MA,0,0,0,0,"14,231",3.9,3621.1,0,0,0,0,0.0,0.0,0.0,0.0
02189,MA,0,0,0,0,"14,992",4.4,3407.3,0,0,0,0,0.0,0.0,0.0,0.0
02190,MA,0,0,0,0,"15,049",7.6,1969.8,0,0,0,0,0.0,0.0,0.0,0.0
02191,MA,0,0,0,0,"6,400",2.0,3265.3,0,0,0,0,0.0,0.0,0.0,0.0
02210,MA,0,0,0,0,379,0.9,403.2,0,0,0,0,0.0,0.0,0.0,0.0
02215,MA,0,0,0,0,"17,559",0.8,21155.4,0,0,0,0,0.0,0.0,0.0,0.0
02301,MA,0,0,0,0,"60,104",13.0,4630.5,0,0,0,0,0.0,0.0,0.0,0.0
02302,MA,0,0,0,0,"31,824",9.0,3555.8,0,0,0,0,0.0,0.0,0.0,0.0
02322,MA,0,0,0,0,"4,983",4.6,1083.3,0,0,0,0,0.0,0.0,0.0,0.0
02324,MA,0,0,0,0,"24,876",28.2,883.1,0,0,0,0,0.0,0.0,0.0,0.0
02325,MA,0,0,0,0,576,0.1,5236.4,0,0,0,0,0.0,0.0,0.0,0.0
02330,MA,0,0,0,0,"11,065",36.5,303.5,0,0,0,0,0.0,0.0,0.0,0.0
02332,MA,0,0,0,0,"14,192",24.8,573.2,0,0,0,0,0.0,0.0,0.0,0.0
02333,MA,0,0,0,0,"12,857",17.9,719.9,0,0,0,0,0.0,0.0,0.0,0.0
02338,MA,0,0,0,0,"7,250",17.2,421.3,0,0,0,0,0.0,0.0,0.0,0.0
02339,MA,0,0,0,0,"13,064",15.8,829.5,0,0,0,0,0.0,0.0,0.0,0.0
02341,MA,0,0,0,0,"9,521",15.7,608.0,0,0,0,0,0.0,0.0,0.0,0.0
02343,MA,0,0,0,0,"10,464",7.2,1463.5,0,0,0,0,0.0,0.0,0.0,0.0
02346,MA,0,0,0,0,"19,937",68.4,291.3,0,0,0,0,0.0,0.0,0.0,0.0
02347,MA,0,0,0,0,"10,046",38.8,258.7,0,0,0,0,0.0,0.0,0.0,0.0
02351,MA,0,0,0,0,"14,844",10.1,1469.7,0,0,0,0,0.0,0.0,0.0,0.0
02356,MA,0,0,0,0,"12,862",14.8,869.1,0,0,0,0,0.0,0.0,0.0,0.0
02359,MA,0,0,0,0,"16,678",23.8,701.1,0,0,0,0,0.0,0.0,0.0,0.0
02360,MA,0,0,0,0,"49,845",100.7,495.0,0,0,0,0,0.0,0.0,0.0,0.0
02364,MA,0,0,0,0,"11,366",19.0,598.5,0,0,0,0,0.0,0.0,0.0,0.0
02367,MA,0,0,0,0,"2,778",15.5,179.3,0,0,0,0,0.0,0.0,0.0,0.0
02368,MA,0,0,0,0,"30,949",10.8,2876.3,0,0,0,0,0.0,0.0,0.0,0.0
02370,MA,0,0,0,0,"17,303",10.0,1723.4,0,0,0,0,0.0,0.0,0.0,0.0
02375,MA,0,0,0,0,"8,922",14.7,606.9,0,0,0,0,0.0,0.0,0.0,0.0
02379,MA,0,0,0,0,"6,690",15.2,441.0,0,0,0,0,0.0,0.0,0.0,0.0
02382,MA,0,0,0,0,"14,534",7.0,2088.2,0,0,0,0,0.0,0.0,0.0,0.0
02420,MA,0,0,0,0,"14,409",6.6,2183.2,0,0,0,0,0.0,0.0,0.0,0.0
02421,MA,0,0,0,0,"15,832",9.7,1628.8,0,0,0,0,0.0,0.0,0.0,0.0
02445,MA,0,0,0,0,"25,409",2.6,9848.4,0,0,0,0,0.0,0.0,0.0,0.0
02446,MA,0,0,0,0,"27,217",1.3,20463.9,0,0,0,0,0.0,0.0,0.0,0.0
02451,MA,0,0,0,0,"19,572",6.1,3187.6,0,0,0,0,0.0,0.0,0.0,0.0
02452,MA,0,0,0,0,"12,527",3.7,3367.5,0,0,0,0,0.0,0.0,0.0,0.0
02453,MA,0,0,0,0,"27,158",3.8,7165.7,0,0,0,0,0.0,0.0,0.0,0.0
02458,MA,0,0,0,0,"10,866",2.1,5101.4,0,0,0,0,0.0,0.0,0.0,0.0
02459,MA,0,0,0,0,"21,445",5.0,4271.9,0,0,0,0,0.0,0.0,0.0,0.0
02460,MA,0,0,0,0,"9,253",1.3,7172.9,0,0,0,0,0.0,0.0,0.0,0.0
02461,MA,0,0,0,0,"5,299",1.5,3509.3,0,0,0,0,0.0,0.0,0.0,0.0
02462,MA,0,0,0,0,"1,951",0.7,2636.5,0,0,0,0,0.0,0.0,0.0,0.0
02464,MA,0,0,0,0,"1,716",0.6,3120.0,0,0,0,0,0.0,0.0,0.0,0.0
02465,MA,0,0,0,0,"10,794",2.2,4997.2,0,0,0,0,0.0,0.0,0.0,0.0
02466,MA,0,0,0,0,"8,463",1.8,4727.9,0,0,0,0,0.0,0.0,0.0,0.0
02467,MA,0,0,0,0,"14,071",4.9,2860.0,0,0,0,0,0.0,0.0,0.0,0.0
02468,MA,0,0,0,0,"5,355",1.5,3523.0,0,0,0,0,0.0,0.0,0.0,0.0
02472,MA,0,0,0,0,"33,367",4.2,7963.5,0,0,0,0,0.0,0.0,0.0,0.0
02474,MA,0,0,0,0,"27,778",3.4,8291.9,0,0,0,0,0.0,0.0,0.0,0.0
02476,MA,0,0,0,0,"14,601",2.2,6606.8,0,0,0,0,0.0,0.0,0.0,0.0
02478,MA,0,0,0,0,"21,413",4.7,4575.4,0,0,0,0,0.0,0.0,0.0,0.0
02481,MA,0,0,0,0,"14,143",6.0,2365.1,0,0,0,0,0.0,0.0,0.0,0.0
02482,MA,0,0,0,0,"13,121",4.9,2705.4,0,0,0,0,0.0,0.0,0.0,0.0
02492,MA,0,0,0,0,"20,514",9.4,2177.7,0,0,0,0,0.0,0.0,0.0,0.0
02493,MA,0,0,0,0,"11,968",17.4,687.0,0,0,0,0,0.0,0.0,0.0,0.0
02494,MA,0,0,0,0,"9,181",2.8,3244.2,0,0,0,0,0.0,0.0,0.0,0.0
02532,MA,0,0,0,0,"10,612",31.4,338.2,0,0,0,0,0.0,0.0,0.0,0.0
02535,MA,0,0,0,0,"1,157",27.3,42.4,0,0,0,0,0.0,0.0,0.0,0.0
02536,MA,0,0,0,0,"19,346",28.3,683.1,0,0,0,0,0.0,0.0,0.0,0.0
02537,MA,0,0,0,0,"6,307",13.2,477.8,0,0,0,0,0.0,0.0,0.0,0.0
02538,MA,0,0,0,0,"4,170",5.9,702.0,0,0,0,0,0.0,0.0,0.0,0.0
02539,MA,0,0,0,0,"3,611",28.1,128.5,0,0,0,0,0.0,0.0,0.0,0.0
02540,MA,0,0,0,0,"8,793",12.2,720.7,0,0,0,0,0.0,0.0,0.0,0.0
02542,MA,0,0,0,0,"1,117",7.2,155.8,0,0,0,0,0.0,0.0,0.0,0.0
02543,MA,0,0,0,0,717,1.7,414.5,0,0,0,0,0.0,0.0,0.0,0.0
02554,MA,0,0,0,0,"9,064",48.8,185.9,0,0,0,0,0.0,0.0,0.0,0.0
02556,MA,0,0,0,0,"3,010",4.2,718.4,0,0,0,0,0.0,0.0,0.0,0.0
02559,MA,0,0,0,0,"4,105",7.4,552.5,0,0,0,0,0.0,0.0,0.0,0.0
02562,MA,0,0,0,0,"2,755",3.4,810.3,0,0,0,0,0.0,0.0,0.0,0.0
02563,MA,0,0,0,0,"10,349",18.0,575.3,0,0,0,0,0.0,0.0,0.0,0.0
02568,MA,0,0,0,0,"9,305",37.7,246.7,0,0,0,0,0.0,0.0,0.0,0.0
02571,MA,0,0,0,0,"9,136",26.0,351.0,0,0,0,0,0.0,0.0,0.0,0.0
02575,MA,0,0,0,0,100,3.2,31.4,0,0,0,0,0.0,0.0,0.0,0.0
02576,MA,0,0,0,0,"3,156",9.2,342.3,0,0,0,0,0.0,0.0,0.0,0.0
02601,MA,0,0,0,0,"15,539",10.0,1560.1,0,0,0,0,0.0,0.0,0.0,0.0
02630,MA,0,0,0,0,"1,778",4.0,447.9,0,0,0,0,0.0,0.0,0.0,0.0
02631,MA,0,0,0,0,"10,176",24.8,410.7,0,0,0,0,0.0,0.0,0.0,0.0
02632,MA,0,0,0,0,"11,262",9.1,1240.3,0,0,0,0,0.0,0.0,0.0,0.0
02633,MA,0,0,0,0,"4,426",9.1,486.9,0,0,0,0,0.0,0.0,0.0,0.0
02635,MA,0,0,0,0,"2,964",5.5,543.9,0,0,0,0,0.0,0.0,0.0,0.0
02638,MA,0,0,0,0,"3,939",6.8,581.8,0,0,0,0,0.0,0.0,0.0,0.0
02639,MA,0,0,0,0,"3,639",3.0,1201.0,0,0,0,0,0.0,0.0,0.0,0.0
02642,MA,0,0,0,0,"5,210",14.2,367.9,0,0,0,0,0.0,0.0,0.0,0.0
02644,MA,0,0,0,0,"3,198",6.9,466.9,0,0,0,0,0.0,0.0,0.0,0.0
02645,MA,0,0,0,0,"8,988",19.1,471.8,0,0,0,0,0.0,0.0,0.0,0.0
02646,MA,0,0,0,0,"2,181",2.8,776.2,0,0,0,0,0.0,0.0,0.0,0.0
02648,MA,0,0,0,0,"7,309",9.5,771.8,0,0,0,0,0.0,0.0,0.0,0.0
02649,MA,0,0,0,0,"12,600",26.7,472.4,0,0,0,0,0.0,0.0,0.0,0.0
02650,MA,0,0,0,0,895,1.7,514.4,0,0,0,0,0.0,0.0,0.0,0.0
02652,MA,0,0,0,0,"1,170",7.8,150.2,0,0,0,0,0.0,0.0,0.0,0.0
02653,MA,0,0,0,0,"6,025",15.7,383.0,0,0,0,0,0.0,0.0,0.0,0.0
02655,MA,0,0,0,0,"3,525",6.6,538.2,0,0,0,0,0.0,0.0,0.0,0.0
02657,MA,0,0,0,0,"2,791",10.1,276.9,0,0,0,0,0.0,0.0,0.0,0.0
02659,MA,0,0,0,0,"1,087",2.1,517.6,0,0,0,0,0.0,0.0,0.0,0.0
02660,MA,0,0,0,0,"6,545",9.5,688.2,0,0,0,0,0.0,0.0,0.0,0.0
02664,MA,0,0,0,0,"9,968",8.2,1211.2,0,0,0,0,0.0,0.0,0.0,0.0
02666,MA,0,0,0,0,761,12.5,60.9,0,0,0,0,0.0,0.0,0.0,0.0
02667,MA,0,0,0,0,"2,711",20.7,130.9,0,0,0,0,0.0,0.0,0.0,0.0
02668,MA,0,0,0,0,"3,565",16.8,212.2,0,0,0,0,0.0,0.0,0.0,0.0
02670,MA,0,0,0,0,"1,555",2.4,658.9,0,0,0,0,0.0,0.0,0.0,0.0
02671,MA,0,0,0,0,929,1.6,599.4,0,0,0,0,0.0,0.0,0.0,0.0
02673,MA,0,0,0,0,"9,234",9.5,968.9,0,0,0,0,0.0,0.0,0.0,0.0
02675,MA,0,0,0,0,"6,283",9.5,658.6,0,0,0,0,0.0,0.0,0.0,0.0
02702,MA,0,0,0,0,"3,677",18.1,202.9,0,0,0,0,0.0,0.0,0.0,0.0
02703,MA,0,0,0,0,"43,641",29.1,1500.2,0,0,0,0,0.0,0.0,0.0,0.0
02713,MA,0,0,0,0,61,13.7,4.4,0,0,0,0,0.0,0.0,0.0,0.0
02715,MA,0,0,0,0,"2,369",11.0,214.6,0,0,0,0,0.0,0.0,0.0,0.0
02717,MA,0,0,0,0,"4,621",22.8,203.0,0,0,0,0,0.0,0.0,0.0,0.0
02718,MA,0,0,0,0,"6,001",10.8,553.6,0,0,0,0,0.0,0.0,0.0,0.0
02719,MA,0,0,0,0,"14,190",12.5,1137.0,0,0,0,0,0.0,0.0,0.0,0.0
02720,MA,0,0,0,0,"32,216",12.0,2693.6,0,0,0,0,0.0,0.0,0.0,0.0
02721,MA,0,0,0,0,"27,683",5.9,4708.0,0,0,0,0,0.0,0.0,0.0,0.0
02723,MA,0,0,0,0,"14,715",1.9,7744.7,0,0,0,0,0.0,0.0,0.0,0.0
02724,MA,0,0,0,0,"14,728",2.1,7184.4,0,0,0,0,0.0,0.0,0.0,0.0
02725,MA,0,0,0,0,"2,340",2.5,936.0,0,0,0,0,0.0,0.0,0.0,0.0
02726,MA,0,0,0,0,"15,438",7.0,2205.4,0,0,0,0,0.0,0.0,0.0,0.0
02738,MA,0,0,0,0,"4,726",14.7,321.9,0,0,0,0,0.0,0.0,0.0,0.0
02739,MA,0,0,0,0,"6,068",16.6,364.7,0,0,0,0,0.0,0.0,0.0,0.0
02740,MA,0,0,0,0,"39,859",5.3,7506.4,0,0,0,0,0.0,0.0,0.0,0.0
02743,MA,0,0,0,0,"11,041",18.8,586.7,0,0,0,0,0.0,0.0,0.0,0.0
02744,MA,0,0,0,0,"11,269",1.4,7992.2,0,0,0,0,0.0,0.0,0.0,0.0
02745,MA,0,0,0,0,"23,094",11.6,1999.5,0,0,0,0,0.0,0.0,0.0,0.0
02746,MA,0,0,0,0,"15,345",2.8,5519.8,0,0,0,0,0.0,0.0,0.0,0.0
02747,MA,0,0,0,0,"18,837",41.2,457.8,0,0,0,0,0.0,0.0,0.0,0.0
02748,MA,0,0,0,0,"11,639",24.5,475.3,0,0,0,0,0.0,0.0,0.0,0.0
02760,MA,0,0,0,0,"25,160",18.4,1368.9,0,0,0,0,0.0,0.0,0.0,0.0
02762,MA,0,0,0,0,"7,497",11.3,663.5,0,0,0,0,0.0,0.0,0.0,0.0
02763,MA,0,0,0,0,"2,321",1.1,2110.0,0,0,0,0,0.0,0.0,0.0,0.0
02764,MA,0,0,0,0,"3,687",11.2,328.0,0,0,0,0,0.0,0.0,0.0,0.0
02766,MA,0,0,0,0,"18,157",29.5,615.9,0,0,0,0,0.0,0.0,0.0,0.0
02767,MA,0,0,0,0,"12,735",24.3,523.9,0,0,0,0,0.0,0.0,0.0,0.0
02769,MA,0,0,0,0,"9,785",45.6,214.7,0,0,0,0,0.0,0.0,0.0,0.0
02770,MA,0,0,0,0,"4,476",35.1,127.4,0,0,0,0,0.0,0.0,0.0,0.0
02771,MA,0,0,0,0,"13,984",18.9,741.9,0,0,0,0,0.0,0.0,0.0,0.0
02777,MA,0,0,0,0,"15,878",24.2,656.7,0,0,0,0,0.0,0.0,0.0,0.0
02779,MA,0,0,0,0,"5,944",17.4,341.8,0,0,0,0,0.0,0.0,0.0,0.0
02780,MA,0,0,0,0,"48,660",34.1,1428.2,0,0,0,0,0.0,0.0,0.0,0.0
02790,MA,0,0,0,0,"14,314",62.4,229.6,0,0,0,0,0.0,0.0,0.0,0.0
02804,RI,0,0,0,0,"3,006",12.2,246.8,0,0,0,0,0.0,0.0,0.0,0.0
02806,RI,0,0,0,0,"13,926",8.6,1626.9,0,0,0,0,0.0,0.0,0.0,0.0
02807,RI,0,0,0,0,892,9.8,91.1,0,0,0,0,0.0,0.0,0.0,0.0
02808,RI,0,0,0,0,"2,165",6.5,332.6,0,0,0,0,0.0,0.0,0.0,0.0
02809,RI,0,0,0,0,"20,677",10.1,2055.4,0,0,0,0,0.0,0.0,0.0,0.0
02812,RI,0,0,0,0,"1,198",6.8,176.7,0,0,0,0,0.0,0.0,0.0,0.0
02813,RI,0,0,0,0,"7,638",40.7,187.9,0,0,0,0,0.0,0.0,0.0,0.0
02814,RI,0,0,0,0,"7,501",51.3,146.3,0,0,0,0,0.0,0.0,0.0,0.0
02815,RI,0,0,0,0,154,3.5,43.8,0,0,0,0,0.0,0.0,0.0,0.0
02816,RI,0,0,0,0,"31,734",38.6,823.2,0,0,0,0,0.0,0.0,0.0,0.0
02817,RI,0,0,0,0,"4,914",51.2,96.0,0,0,0,0,0.0,0.0,0.0,0.0
02818,RI,0,0,0,0,"17,340",22.1,783.6,0,0,0,0,0.0,0.0,0.0,0.0
02822,RI,0,0,0,0,"5,837",54.3,107.5,0,0,0,0,0.0,0.0,0.0,0.0
02825,RI,0,0,0,0,"4,821",55.1,87.5,0,0,0,0,0.0,0.0,0.0,0.0
02827,RI,0,0,0,0,"2,172",22.9,94.8,0,0,0,0,0.0,0.0,0.0,0.0
02828,RI,0,0,0,0,"6,304",5.1,1248.3,0,0,0,0,0.0,0.0,0.0,0.0
02830,RI,0,0,0,0,"6,987",23.2,301.7,0,0,0,0,0.0,0.0,0.0,0.0
02831,RI,0,0,0,0,"3,971",13.3,299.2,0,0,0,0,0.0,0.0,0.0,0.0
02832,RI,0,0,0,0,"4,459",22.7,196.3,0,0,0,0,0.0,0.0,0.0,0.0
02833,RI,0,0,0,0,529,4.0,130.9,0,0,0,0,0.0,0.0,0.0,0.0
02835,RI,0,0,0,0,"5,098",9.5,534.4,0,0,0,0,0.0,0.0,0.0,0.0
02837,RI,0,0,0,0,"3,300",22.5,146.9,0,0,0,0,0.0,0.0,0.0,0.0
02838,RI,0,0,0,0,"4,146",1.5,2859.3,0,0,0,0,0.0,0.0,0.0,0.0
02839,RI,0,0,0,0,"1,521",2.4,631.1,0,0,0,0,0.0,0.0,0.0,0.0
02840,RI,0,0,0,0,"23,469",7.7,3067.8,0,0,0,0,0.0,0.0,0.0,0.0
02841,RI,0,0,0,0,654,1.0,681.3,0,0,0,0,0.0,0.0,0.0,0.0
02842,RI,0,0,0,0,"17,821",12.7,1405.4,0,0,0,0,0.0,0.0,0.0,0.0
02852,RI,0,0,0,0,"21,601",32.3,667.9,0,0,0,0,0.0,0.0,0.0,0.0
02857,RI,0,0,0,0,"9,007",49.3,182.5,0,0,0,0,0.0,0.0,0.0,0.0
02858,RI,0,0,0,0,505,1.0,505.0,0,0,0,0,0.0,0.0,0.0,0.0
02859,RI,0,0,0,0,"6,767",25.2,269.1,0,0,0,0,0.0,0.0,0.0,0.0
02860,RI,0,0,0,0,"44,266",5.2,8562.1,0,0,0,0,0.0,0.0,0.0,0.0
02861,RI,0,0,0,0,"26,472",3.7,7213.1,0,0,0,0,0.0,0.0,0.0,0.0
02863,RI,0,0,0,0,"17,107",1.3,13470.1,0,0,0,0,0.0,0.0,0.0,0.0
02864,RI,0,0,0,0,"30,997",28.1,1103.5,0,0,0,0,0.0,0.0,0.0,0.0
02865,RI,0,0,0,0,"17,284",17.8,972.7,0,0,0,0,0.0,0.0,0.0,0.0
02871,RI,0,0,0,0,"15,611",17.7,883.0,0,0,0,0,0.0,0.0,0.0,0.0
02872,RI,0,0,0,0,55,6.0,9.2,0,0,0,0,0.0,0.0,0.0,0.0
02873,RI,0,0,0,0,181,4.5,40.5,0,0,0,0,0.0,0.0,0.0,0.0
02874,RI,0,0,0,0,"5,109",14.4,355.8,0,0,0,0,0.0,0.0,0.0,0.0
